pointer,MG693176,MN832787,MT734809,MZ218053,MZ218054
747,20,16.66666667,24,14.60674157,14.60674157
748,20,16.66666667,23,14.60674157,14.60674157
749,18.82352941,16.66666667,23,14.60674157,14.60674157
750,18.82352941,17.77777778,23,14.60674157,14.60674157
751,17.64705882,18.88888889,24,13.48314607,13.48314607
752,18.82352941,17.77777778,24,13.48314607,14.60674157
753,20,17.77777778,23,14.60674157,15.73033708
754,20,16.66666667,23,14.60674157,15.73033708
755,20,17.77777778,24,14.60674157,16.85393258
756,20,16.66666667,23,14.60674157,16.85393258
757,20,15.55555556,23,13.48314607,15.73033708
758,20,15.55555556,24,13.48314607,15.73033708
759,20,15.55555556,24,14.60674157,15.73033708
760,21.17647059,15.55555556,24,14.60674157,15.73033708
761,22.35294118,15.55555556,24,14.60674157,15.73033708
762,22.35294118,15.55555556,25,13.48314607,14.60674157
763,23.52941176,15.55555556,25,14.60674157,15.73033708
764,23.52941176,14.44444444,24,14.60674157,15.73033708
765,23.52941176,14.44444444,25,14.60674157,15.73033708
766,23.52941176,14.44444444,25,14.60674157,15.73033708
767,23.52941176,13.33333333,24,14.60674157,15.73033708
768,22.35294118,13.33333333,24,14.60674157,14.60674157
769,22.09302326,13.33333333,24,14.44444444,14.44444444
770,21.83908046,13.33333333,24,14.28571429,14.28571429
771,21.59090909,13.33333333,24,14.13043478,14.13043478
772,22.47191011,13.33333333,24,13.97849462,13.97849462
773,22.22222222,13.33333333,24,13.82978723,13.82978723
774,21.97802198,13.18681319,24,13.68421053,13.68421053
775,21.73913043,13.04347826,24,13.54166667,13.54166667
776,21.50537634,12.90322581,24,13.40206186,13.40206186
777,21.50537634,12.90322581,24,13.40206186,13.40206186
778,21.50537634,12.90322581,23,13.40206186,13.40206186
779,21.50537634,12.90322581,23,13.40206186,13.40206186
780,21.50537634,12.90322581,23,13.40206186,13.40206186
781,22.58064516,12.90322581,24,13.40206186,13.40206186
782,22.58064516,12.90322581,24,13.40206186,13.40206186
783,22.58064516,12.90322581,23,13.40206186,13.40206186
784,23.65591398,12.90322581,23,13.40206186,13.40206186
785,23.65591398,12.90322581,23,13.40206186,13.40206186
786,22.58064516,11.82795699,22,12.37113402,12.37113402
787,21.50537634,10.75268817,22,12.37113402,12.37113402
788,21.50537634,9.782608696,21.21212121,12.5,12.5
789,21.50537634,8.791208791,21.42857143,12.63157895,12.63157895
790,20.43010753,7.777777778,21.64948454,11.70212766,11.70212766
791,20.43010753,7.865168539,20.83333333,11.82795699,11.82795699
792,19.35483871,6.818181818,21.05263158,10.86956522,10.86956522
793,18.27956989,6.896551724,21.27659574,10.98901099,10.98901099
794,18.27956989,6.976744186,21.50537634,11.11111111,11.11111111
795,18.27956989,7.058823529,20.65217391,11.23595506,11.23595506
796,18.08510638,7.058823529,20.87912088,11.36363636,11.36363636
797,17.89473684,7.058823529,21.11111111,11.49425287,11.49425287
798,17.70833333,7.058823529,21.34831461,11.49425287,11.49425287
799,17.5257732,7.058823529,21.59090909,11.49425287,11.49425287
800,17.34693878,7.058823529,21.83908046,11.49425287,11.49425287
801,17.17171717,7.058823529,22.09302326,11.62790698,11.62790698
802,17,7.058823529,22.35294118,11.76470588,11.76470588
803,17,7.142857143,22.61904762,11.9047619,11.9047619
804,17,7.228915663,22.61904762,12.04819277,12.04819277
805,16,7.317073171,21.42857143,12.19512195,12.19512195
806,15,7.317073171,20.23809524,10.97560976,10.97560976
807,15,8.536585366,20.23809524,10.97560976,10.97560976
808,15,9.756097561,20.23809524,10.97560976,10.97560976
809,16,9.756097561,20.23809524,10.97560976,10.97560976
810,17,9.756097561,20.23809524,10.97560976,10.97560976
811,16,9.756097561,20.23809524,10.97560976,10.97560976
812,16,9.756097561,19.04761905,10.97560976,10.97560976
813,17,9.756097561,17.85714286,12.19512195,12.19512195
814,16,9.756097561,19.04761905,12.19512195,12.19512195
815,16,9.756097561,20.23809524,12.19512195,12.19512195
816,16,9.756097561,19.04761905,12.19512195,12.19512195
817,16,9.756097561,17.85714286,12.19512195,12.19512195
818,16,9.756097561,17.85714286,12.19512195,12.19512195
819,16,9.756097561,17.85714286,12.19512195,12.19512195
820,17,9.756097561,17.85714286,12.19512195,12.19512195
821,17,9.756097561,17.85714286,12.19512195,12.19512195
822,17,9.756097561,17.85714286,12.19512195,12.19512195
823,17,9.756097561,17.85714286,12.19512195,12.19512195
824,17,9.756097561,17.85714286,12.19512195,12.19512195
825,17,9.756097561,17.85714286,12.19512195,12.19512195
826,17,9.756097561,17.85714286,12.19512195,12.19512195
827,17,9.756097561,17.85714286,12.19512195,12.19512195
828,17,9.756097561,17.85714286,12.19512195,12.19512195
829,18,9.756097561,17.85714286,12.19512195,12.19512195
830,19,9.756097561,19.04761905,12.19512195,12.19512195
831,20,9.756097561,20.23809524,12.19512195,12.19512195
832,20,9.756097561,20.23809524,12.19512195,12.19512195
833,20,9.87654321,20.23809524,12.34567901,12.34567901
834,20,10,20.48192771,12.5,12.5
835,20,10.12658228,20.73170732,12.65822785,12.65822785
836,20,10.25641026,20.98765432,12.82051282,12.82051282
837,20,10.38961039,21.25,12.98701299,12.98701299
838,20,10.52631579,21.51898734,13.15789474,13.15789474
839,20,10.66666667,21.79487179,13.33333333,13.33333333
840,20,10.81081081,22.07792208,13.51351351,13.51351351
841,20,10.95890411,22.36842105,13.69863014,13.69863014
842,20,11.11111111,22.66666667,13.88888889,13.88888889
843,21,12.5,24,15.27777778,15.27777778
844,21,11.11111111,24,13.88888889,13.88888889
845,21,9.722222222,24,12.5,12.5
846,22,9.722222222,24,11.11111111,11.11111111
847,22,9.722222222,25.33333333,9.722222222,11.11111111
848,21,9.722222222,26.66666667,9.722222222,11.11111111
849,21,11.11111111,28,9.722222222,11.11111111
850,22,9.722222222,28,9.722222222,11.11111111
851,23,8.333333333,26.66666667,9.722222222,11.11111111
852,22,8.333333333,26.66666667,11.11111111,11.11111111
853,21,9.722222222,26.66666667,9.722222222,9.722222222
854,22,9.722222222,26.66666667,9.722222222,9.722222222
855,21,8.333333333,25.33333333,9.722222222,8.333333333
856,22,9.722222222,26.66666667,11.11111111,9.722222222
857,22,11.11111111,26.66666667,11.11111111,9.722222222
858,23,12.5,26.66666667,12.5,11.11111111
859,23,13.88888889,28,11.11111111,11.11111111
860,22,15.27777778,29.33333333,11.11111111,12.5
861,21,16.66666667,29.33333333,11.11111111,12.5
862,21,16.66666667,29.33333333,11.11111111,12.5
863,20,16.66666667,28,9.722222222,11.11111111
864,20,18.05555556,29.33333333,11.11111111,12.5
865,20,18.05555556,28.37837838,11.26760563,12.67605634
866,20,18.05555556,28.76712329,11.42857143,12.85714286
867,20,18.05555556,29.16666667,11.5942029,13.04347826
868,20,18.05555556,29.57746479,11.76470588,13.23529412
869,20,18.30985915,30,11.94029851,13.43283582
870,21,18.30985915,30,11.94029851,13.43283582
871,22,18.30985915,30,11.94029851,13.43283582
872,22,18.30985915,30,11.94029851,13.43283582
873,22,18.30985915,30,11.94029851,13.43283582
874,22,18.30985915,30,11.94029851,13.43283582
875,23,18.30985915,30,11.94029851,13.43283582
876,23,18.30985915,30,11.94029851,13.43283582
877,23,18.30985915,30,11.94029851,13.43283582
878,23,18.30985915,30,11.94029851,13.43283582
879,24,18.30985915,28.57142857,11.94029851,13.43283582
880,25,18.30985915,28.57142857,11.94029851,13.43283582
881,24,18.30985915,27.14285714,11.94029851,13.43283582
882,25,18.30985915,27.14285714,11.94029851,13.43283582
883,25,18.30985915,27.14285714,11.94029851,13.43283582
884,24,18.30985915,27.14285714,11.94029851,13.43283582
885,25,18.30985915,27.14285714,11.94029851,13.43283582
886,25,18.30985915,27.14285714,11.94029851,13.43283582
887,25,18.30985915,27.14285714,11.94029851,13.43283582
888,26,19.44444444,28.16901408,13.23529412,14.70588235
889,26,19.17808219,27.77777778,13.04347826,14.49275362
890,26,18.91891892,27.39726027,12.85714286,14.28571429
891,27,18.66666667,28.37837838,12.67605634,14.08450704
892,28,18.42105263,28,13.88888889,13.88888889
893,28,18.18181818,27.63157895,15.06849315,15.06849315
894,28,19.23076923,27.27272727,14.86486486,14.86486486
895,28,20.25316456,28.20512821,14.66666667,14.66666667
896,28,20,29.11392405,14.47368421,14.47368421
897,29,20.98765432,30,15.58441558,15.58441558
898,29,21.95121951,30.86419753,15.38461538,15.38461538
899,29,22.89156627,31.70731707,15.18987342,15.18987342
900,29,23.80952381,31.3253012,16.25,16.25
901,30,24.70588235,32.14285714,17.28395062,16.04938272
902,30,24.41860465,32.94117647,17.07317073,15.85365854
903,31,24.13793103,33.72093023,16.86746988,15.6626506
904,31,25,34.88372093,16.66666667,15.47619048
905,31,24.71910112,36.04651163,16.47058824,15.29411765
906,31,25.84269663,36.04651163,16.47058824,15.29411765
907,30,24.71910112,34.88372093,15.29411765,14.11764706
908,29,23.59550562,33.72093023,14.11764706,12.94117647
909,29,24.71910112,33.72093023,14.11764706,12.94117647
910,28,24.71910112,33.72093023,14.11764706,12.94117647
911,28,25.84269663,33.72093023,14.11764706,12.94117647
912,28,25.84269663,33.72093023,14.11764706,12.94117647
913,27,25.84269663,33.72093023,12.94117647,11.76470588
914,27,25.84269663,32.55813953,12.94117647,11.76470588
915,26,25.84269663,32.55813953,12.94117647,11.76470588
916,26,25.84269663,32.55813953,12.94117647,11.76470588
917,27,25.84269663,32.55813953,12.94117647,11.76470588
918,27,25.84269663,32.55813953,12.94117647,11.76470588
919,27,25.84269663,32.55813953,12.94117647,11.76470588
920,26,25.84269663,32.55813953,12.94117647,11.76470588
921,27,25.84269663,32.55813953,12.94117647,11.76470588
922,28,25.84269663,33.72093023,12.94117647,11.76470588
923,28,25.84269663,33.72093023,12.94117647,11.76470588
924,29,25.84269663,33.72093023,12.94117647,11.76470588
925,29,25.84269663,33.72093023,12.94117647,11.76470588
926,29,25.84269663,33.72093023,12.94117647,11.76470588
927,29,26.96629213,33.72093023,12.94117647,11.76470588
928,29,26.96629213,33.72093023,12.94117647,11.76470588
929,29,28.08988764,33.72093023,12.94117647,11.76470588
930,28,29.21348315,32.55813953,12.94117647,11.76470588
931,27,30.33707865,31.39534884,12.94117647,11.76470588
932,28,31.46067416,32.55813953,14.11764706,12.94117647
933,28,31.11111111,32.55813953,13.95348837,12.79069767
934,28,31.86813187,33.33333333,13.79310345,12.64367816
935,28,31.52173913,32.95454545,13.63636364,12.5
936,28,31.1827957,33.70786517,13.48314607,12.35955056
937,28,30.85106383,33.33333333,13.33333333,12.22222222
938,28,30.52631579,34.06593407,14.28571429,12.08791209
939,28,30.20833333,34.7826087,15.2173913,13.04347826
940,28,30.92783505,34.40860215,15.05376344,12.90322581
941,28,30.6122449,34.04255319,14.89361702,12.76595745
942,29,31.31313131,34.73684211,15.78947368,13.68421053
943,28,31.31313131,34.73684211,14.73684211,12.63157895
944,28,32.32323232,34.73684211,14.73684211,12.63157895
945,28,32.32323232,34.73684211,14.73684211,12.63157895
946,27,33.33333333,34.73684211,14.73684211,12.63157895
947,27,33.33333333,33.68421053,14.73684211,12.63157895
948,27,32.32323232,32.63157895,14.73684211,12.63157895
949,27,32.32323232,32.63157895,14.73684211,12.63157895
950,26,33.33333333,33.68421053,14.73684211,12.63157895
951,25,33.33333333,33.68421053,14.73684211,12.63157895
952,25,33.33333333,33.68421053,13.68421053,11.57894737
953,25,32.32323232,34.73684211,13.68421053,11.57894737
954,25,32.32323232,33.68421053,13.68421053,11.57894737
955,26,32.32323232,33.68421053,14.73684211,12.63157895
956,25,32.32323232,33.68421053,13.68421053,11.57894737
957,25,32.32323232,33.68421053,14.73684211,12.63157895
958,24,32.32323232,33.68421053,13.68421053,11.57894737
959,24,32.32323232,32.63157895,13.68421053,11.57894737
960,24,31.31313131,31.57894737,13.68421053,10.52631579
961,25,30.3030303,31.57894737,14.73684211,11.57894737
962,25,31.31313131,30.52631579,14.73684211,11.57894737
963,25,32.32323232,31.57894737,14.73684211,11.57894737
964,25,31.31313131,30.52631579,13.68421053,10.52631579
965,25,31.31313131,30.20833333,13.54166667,10.41666667
966,25,32.32323232,30.92783505,13.40206186,10.30927835
967,25.25252525,32.65306122,30.6122449,13.40206186,10.30927835
968,25.51020408,32.98969072,30.3030303,13.40206186,10.30927835
969,25.77319588,32.98969072,30,13.40206186,10.30927835
970,24.74226804,34.02061856,31,13.40206186,10.30927835
971,23.71134021,35.05154639,32,13.40206186,10.30927835
972,23.71134021,36.08247423,33,14.43298969,11.34020619
973,24.74226804,37.11340206,34,14.43298969,11.34020619
974,25.77319588,38.1443299,35,15.46391753,12.37113402
975,24.74226804,39.17525773,36,15.46391753,12.37113402
976,24.74226804,39.17525773,37,15.46391753,12.37113402
977,24.74226804,40.20618557,38,15.46391753,12.37113402
978,24.74226804,40.20618557,38,15.46391753,12.37113402
979,23.71134021,40.20618557,38,15.46391753,12.37113402
980,22.68041237,40.20618557,39,15.46391753,12.37113402
981,22.68041237,40.20618557,39,15.46391753,12.37113402
982,22.68041237,40.20618557,39,15.46391753,12.37113402
983,22.68041237,41.2371134,39,15.46391753,12.37113402
984,23.71134021,42.26804124,39,16.49484536,13.40206186
985,22.68041237,43.29896907,40,16.49484536,13.40206186
986,22.68041237,44.32989691,40,16.49484536,13.40206186
987,23.71134021,44.32989691,40,17.5257732,14.43298969
988,23.71134021,44.32989691,39,17.5257732,14.43298969
989,23.71134021,45.36082474,39,18.55670103,14.43298969
990,23.71134021,45.36082474,39,18.55670103,14.43298969
991,22.68041237,45.36082474,38,18.55670103,14.43298969
992,21.64948454,45.36082474,39,17.5257732,14.43298969
993,21.64948454,46.39175258,40,17.5257732,14.43298969
994,21.64948454,45.36082474,40,17.5257732,14.43298969
995,21.64948454,44.32989691,40,17.5257732,14.43298969
996,22.68041237,45.36082474,39,17.5257732,14.43298969
997,22.68041237,44.32989691,38,17.5257732,14.43298969
998,22.68041237,43.29896907,37,17.5257732,14.43298969
999,22.68041237,42.26804124,37,17.5257732,14.43298969
1000,23.71134021,41.2371134,37,16.49484536,13.40206186
1001,23.71134021,40.20618557,36,15.46391753,13.40206186
1002,23.71134021,40.20618557,35,16.49484536,14.43298969
1003,22.68041237,41.2371134,35,16.49484536,14.43298969
1004,23.71134021,40.20618557,35,17.5257732,15.46391753
1005,24.74226804,40.20618557,34,18.55670103,16.49484536
1006,24.74226804,40.20618557,34,19.58762887,17.5257732
1007,24.74226804,40.20618557,35,19.58762887,17.5257732
1008,25.77319588,40.20618557,35,19.58762887,17.5257732
1009,24.74226804,40.20618557,35,19.58762887,17.5257732
1010,24.74226804,40.20618557,35,19.58762887,17.5257732
1011,24.74226804,40.20618557,35,19.58762887,17.5257732
1012,25.77319588,40.20618557,35,20.6185567,18.55670103
1013,25.77319588,40.20618557,35,20.6185567,18.55670103
1014,25.77319588,40.20618557,35,20.6185567,18.55670103
1015,25.77319588,40.20618557,34,20.6185567,18.55670103
1016,25.77319588,40.20618557,34,20.6185567,18.55670103
1017,25.77319588,41.2371134,34,21.64948454,19.58762887
1018,26.04166667,41.2371134,34,21.875,19.79166667
1019,26.31578947,41.2371134,34,22.10526316,20
1020,26.59574468,41.2371134,34,22.34042553,20.21276596
1021,25.80645161,41.2371134,34,22.58064516,20.43010753
1022,25,41.2371134,33,22.82608696,20.65217391
1023,25.27472527,41.2371134,33,23.07692308,20.87912088
1024,24.44444444,41.2371134,33,23.33333333,21.11111111
1025,24.71910112,41.2371134,33,23.59550562,21.34831461
1026,25,41.2371134,33,23.86363636,21.59090909
1027,25.28735632,40.20618557,33,24.13793103,21.83908046
1028,25.58139535,40.20618557,33,24.41860465,22.09302326
1029,24.70588235,39.17525773,33,24.70588235,22.35294118
1030,25,38.1443299,33,25,22.61904762
1031,25.30120482,37.11340206,33,25.30120482,22.89156627
1032,24.3902439,36.08247423,32,24.3902439,21.95121951
1033,24.69135802,36.08247423,32,24.69135802,22.22222222
1034,25,35.05154639,31,25,22.5
1035,25.3164557,35.05154639,31,25.3164557,22.78481013
1036,25.64102564,35.05154639,30,25.64102564,23.07692308
1037,25.97402597,35.05154639,30,25.97402597,23.37662338
1038,26.31578947,35.05154639,29,25,23.68421053
1039,26.66666667,35.05154639,28,24,22.66666667
1040,27.02702703,34.02061856,28,24.32432432,22.97297297
1041,27.39726027,34.02061856,28,24.65753425,23.28767123
1042,26.02739726,32.98969072,27,23.28767123,21.91780822
1043,26.02739726,31.95876289,26,23.28767123,21.91780822
1044,26.02739726,31.95876289,26,23.28767123,21.91780822
1045,26.02739726,32.98969072,27,23.28767123,21.91780822
1046,26.02739726,31.95876289,26,23.28767123,21.91780822
1047,26.02739726,31.95876289,26,23.28767123,21.91780822
1048,26.02739726,31.95876289,26,23.28767123,21.91780822
1049,26.02739726,30.92783505,25,23.28767123,23.28767123
1050,26.02739726,30.92783505,25,23.28767123,23.28767123
1051,26.02739726,30.92783505,25,23.28767123,23.28767123
1052,27.39726027,31.95876289,25,23.28767123,23.28767123
1053,27.39726027,31.95876289,24,23.28767123,23.28767123
1054,26.02739726,31.95876289,24,23.28767123,23.28767123
1055,24.65753425,32.98969072,24,21.91780822,21.91780822
1056,24.65753425,31.95876289,24,21.91780822,21.91780822
1057,24.65753425,30.92783505,23,20.54794521,20.54794521
1058,24.65753425,29.89690722,23,20.54794521,20.54794521
1059,24.65753425,28.86597938,24,21.91780822,21.91780822
1060,24.65753425,28.86597938,24,21.91780822,21.91780822
1061,23.28767123,28.86597938,25,21.91780822,21.91780822
1062,24.65753425,27.83505155,25,23.28767123,23.28767123
1063,24.65753425,27.83505155,25,23.28767123,23.28767123
1064,26.02739726,27.83505155,26,24.65753425,24.65753425
1065,26.02739726,28.86597938,27,24.65753425,24.65753425
1066,26.02739726,27.83505155,26,24.65753425,24.65753425
1067,25.67567568,27.55102041,27,24.32432432,24.32432432
1068,25.33333333,28.28282828,28,25.33333333,25.33333333
1069,25,29,28,25,25
1070,25,28,27,25,25
1071,25,27,26,25,25
1072,24,26,25,24,24
1073,22.97297297,25,24,24.32432432,24.32432432
1074,21.91780822,24,23,23.28767123,23.28767123
1075,21.91780822,23,22,23.28767123,23.28767123
1076,21.91780822,24,21,23.28767123,23.28767123
1077,21.91780822,23,20,23.28767123,23.28767123
1078,21.91780822,23,20,23.28767123,23.28767123
1079,23.28767123,23,20,23.28767123,23.28767123
1080,23.28767123,23,19,23.28767123,23.28767123
1081,23.28767123,23,19,23.28767123,23.28767123
1082,21.91780822,24,19,23.28767123,23.28767123
1083,23.28767123,24,19,23.28767123,23.28767123
1084,23.28767123,23,19,21.91780822,21.91780822
1085,24.65753425,23,19,21.91780822,23.28767123
1086,26.02739726,23,19,23.28767123,24.65753425
1087,24.65753425,24,20,21.91780822,23.28767123
1088,23.28767123,23,20,20.54794521,21.91780822
1089,23.28767123,22,21,19.17808219,21.91780822
1090,24.65753425,22,21,20.54794521,23.28767123
